round_number,rank,player_name,team_name,matches_all,matches_played,percentage_played,matches_won,matches_lost,matches_won_percent
29,62,Player 079,Team 009,116,60,51.73,10,50,16.67
29,63,Player 086,Team 016,116,67,57.76,11,56,16.42
29,64,Player 058,Team 009,116,59,50.87,9,50,15.26
29,65,Player 063,Team 010,116,86,74.14,11,75,12.8
29,66,Player 051,Team 013,116,90,77.59,11,79,12.23
29,67,Player 103,Team 010,116,68,58.63,8,60,11.77
29,68,Player 078,Team 002,116,79,68.11,6,73,7.6
29,69,Player 054,Team 002,116,79,68.11,3,76,3.8
29,,Player 069,Team 001,116,37,31.9,37,0,100.0
29,,Player 119,Team 013,116,8,6.9,8,0,100.0
29,,Player 122,Team 001,116,4,3.45,4,0,100.0
29,,Player 015,Team 006,116,2,1.73,2,0,100.0
29,,Player 066,Team 013,116,20,17.25,19,1,95.0
29,,Player 019,Team 009,116,22,18.97,20,2,90.91
29,,Player 111,Team 015,116,6,5.18,5,1,83.34
29,,Player 068,Team 009,116,44,37.94,34,10,77.28
29,,Player 096,Team 014,116,16,13.8,12,4,75.0
29,,Player 095,Team 014,116,28,24.14,19,9,67.86
29,,Player 101,Team 001,116,48,41.38,32,16,66.67
29,,Player 089,Team 010,116,28,24.14,18,10,64.29
29,,Player 050,Team 001,116,21,18.11,13,8,61.91
29,,Player 070,Team 014,116,28,24.14,17,11,60.72
29,,Player 060,Team 008,116,37,31.9,21,16,56.76
29,,Player 109,Team 012,116,41,35.35,23,18,56.1
29,,Player 120,Team 009,116,27,23.28,14,13,51.86
29,,Player 118,Team 007,116,50,43.11,25,25,50.0
29,,Player 107,Team 001,116,16,13.8,8,8,50.0
29,,Player 117,Team 012,116,12,10.35,6,6,50.0
29,,Player 027,Team 009,116,10,8.63,5,5,50.0
29,,Player 123,Team 006,116,4,3.45,2,2,50.0
29,,Player 033,Team 011,116,40,34.49,19,21,47.5
29,,Player 092,Team 008,116,20,17.25,9,11,45.0
29,,Player 042,Team 014,116,52,44.83,23,29,44.24
29,,Player 038,Team 005,116,54,46.56,22,32,40.75
29,,Player 106,Team 013,116,20,17.25,8,12,40.0
29,,Player 108,Team 008,116,10,8.63,4,6,40.0
29,,Player 112,Team 015,116,32,27.59,12,20,37.5
29,,Player 044,Team 014,116,53,45.69,19,34,35.85
29,,Player 074,Team 002,116,32,27.59,10,22,31.25
29,,Player 081,Team 009,116,52,44.83,15,37,28.85
29,,Player 090,Team 005,116,14,12.07,4,10,28.58
29,,Player 093,Team 007,116,28,24.14,7,21,25.0
29,,Player 029,Team 009,116,56,48.28,13,43,23.22
29,,Player 094,Team 006,116,18,15.52,4,14,22.23
29,,Player 049,Team 007,116,34,29.32,7,27,20.59
29,,Player 061,Team 005,116,54,46.56,11,43,20.38
29,,Player 080,Team 009,116,32,27.59,6,26,18.75
29,,Player 091,Team 005,116,30,25.87,5,25,16.67
29,,Player 030,Team 006,116,48,41.38,5,43,10.42
29,,Player 088,Team 007,116,32,27.59,3,29,9.38
29,,Player 113,Team 013,116,16,13.8,1,15,6.25
29,,Player 105,Team 016,116,20,17.25,1,19,5.0
29,,Player 104,Team 005,116,20,17.25,0,20,0.0
29,,Player 062,Team 006,116,13,11.21,0,13,0.0
29,,Player 099,Team 002,116,12,10.35,0,12,0.0
29,,Player 098,Team 007,116,11,9.49,0,11,0.0
29,,Player 055,Team 016,116,8,6.9,0,8,0.0
29,,Player 114,Team 010,116,8,6.9,0,8,0.0
29,,Player 115,Team 010,116,8,6.9,0,8,0.0
29,,Player 121,Team 012,116,6,5.18,0,6,0.0
29,,Player 110,Team 005,116,6,5.18,0,6,0.0
29,,Player 097,Team 006,116,4,3.45,0,4,0.0
29,,Player 065,Team 007,116,3,2.59,0,3,0.0
29,,Player 124,Team 012,116,2,1.73,0,2,0.0
30,1,Player 100,Team 001,120,74,61.67,73,1,98.65
30,2,Player 007,Team 001,120,76,63.34,73,3,96.06
30,3,Player 006,Team 005,120,100,83.34,95,5,95.0
30,4,Player 013,Team 001,120,68,56.67,61,7,89.71
30,5,Player 001,Team 001,120,64,53.34,55,9,85.94
30,6,Player 076,Team 001,120,68,56.67,57,11,83.83
30,7,Player 002,Team 002,120,98,81.67,82,16,83.68
30,8,Player 014,Team 007,120,61,50.84,51,10,83.61
30,9,Player 067,Team 003,120,112,93.34,93,19,83.04
30,10,Player 071,Team 014,120,72,60.0,59,13,81.95
30,11,Player 010,Team 006,120,112,93.34,89,23,79.47
30,12,Player 004,Team 004,120,116,96.67,92,24,79.32
30,13,Player 072,Team 011,120,96,80.0,74,22,77.09
30,14,Player 116,Team 007,120,60,50.0,46,14,76.67
30,15,Player 028,Team 012,120,106,88.34,79,27,74.53
30,16,Player 026,Team 007,120,93,77.5,69,24,74.2
30,17,Player 012,Team 005,120,120,100.0,89,31,74.17
30,18,Player 008,Team 003,120,107,89.17,78,29,72.9
30,19,Player 039,Team 012,120,116,96.67,82,34,70.69
30,20,Player 031,Team 014,120,75,62.5,53,22,70.67
30,21,Player 017,Team 004,120,108,90.0,74,34,68.52
30,22,Player 021,Team 011,120,92,76.67,63,29,68.48
30,23,Player 016,Team 008,120,87,72.5,59,28,67.82
30,24,Player 029,Team 013,120,96,80.0,64,32,66.67
30,25,Player 009,Team 004,120,81,67.5,53,28,65.44
30,26,Player 024,Team 010,120,80,66.67,51,29,63.75
30,27,Player 025,Team 012,120,92,76.67,57,35,61.96
30,28,Player 037,Team 008,120,94,78.34,58,36,61.71
30,29,Player 003,Team 003,120,92,76.67,56,36,60.87
30,30,Player 022,Team 011,120,80,66.67,47,33,58.75
30,31,Player 077,Team 008,120,83,69.17,47,36,56.63
30,32,Player 046,Team 015,120,120,100.0,67,53,55.84
30,33,Player 011,,120,92,76.67,51,41,55.44
30,34,Player 075,Team 004,120,74,61.67,41,33,55.41
30,35,Player 023,Team 011,120,96,80.0,52,44,54.17
30,36,Player 047,Team 015,120,116,96.67,62,54,53.45
30,37,Player 082,Team 011,120,72,60.0,37,35,51.39
30,38,Player 034,Team 007,120,88,73.34,45,43,51.14
30,39,Player 020,Team 010,120,88,73.34,44,44,50.0
30,40,Player 036,Team 008,120,76,63.34,37,39,48.69
30,41,Player 018,Team 004,120,97,80.84,47,50,48.46
30,42,Player 073,Team 006,120,87,72.5,41,46,47.13
30,43,Player 102,Team 006,120,84,70.0,39,45,46.43
30,44,Player 040,Team 005,120,74,61.67,34,40,45.95
30,45,Player 083,Team 012,120,93,77.5,42,51,45.17
30,46,Player 052,Team 013,120,66,55.0,28,38,42.43
30,47,Player 085,Team 016,120,108,90.0,45,63,41.67
30,48,Player 056,Team 015,120,108,90.0,44,64,40.75
30,49,Player 035,Team 008,120,69,57.5,28,41,40.58
30,50,Player 032,Team 006,120,104,86.67,42,62,40.39
30,51,Player 005,Team 003,120,77,64.17,31,46,40.26
30,52,Player 059,Team 016,120,85,70.84,34,51,40.0
30,53,Player 043,Team 014,120,64,53.34,25,39,39.07
30,54,Player 087,Team 016,120,96,80.0,35,61,36.46
30,55,Player 084,Team 014,120,73,60.84,25,48,34.25
30,56,Player 048,Team 015,120,90,75.0,30,60,33.34
30,57,Player 045,Team 009,120,63,52.5,19,44,30.16
30,58,Player 041,Team 002,120,98,81.67,29,69,29.6
30,59,Player 057,Team 016,120,88,73.34,19,69,21.6
30,60,Player 053,Team 002,120,60,50.0,12,48,20.0
30,61,Player 064,Team 010,120,98,81.67,17,81,17.35
30,62,Player 086,Team 016,120,71,59.17,12,59,16.91
30,63,Player 079,Team 009,120,60,50.0,10,50,16.67
30,64,Player 058,Team 009,120,63,52.5,10,53,15.88
30,65,Player 051,Team 013,120,94,78.34,13,81,13.83
30,66,Player 063,Team 010,120,90,75.0,11,79,12.23
30,67,Player 103,Team 010,120,72,60.0,8,64,11.12
30,68,Player 078,Team 002,120,83,69.17,7,76,8.44
30,69,Player 054,Team 002,120,83,69.17,3,80,3.62
30,,Player 069,Team 001,120,41,34.17,41,0,100.0
30,,Player 119,Team 013,120,12,10.0,12,0,100.0
30,,Player 122,Team 001,120,4,3.34,4,0,100.0
30,,Player 015,Team 006,120,2,1.67,2,0,100.0
30,,Player 066,Team 013,120,20,16.67,19,1,95.0
30,,Player 019,Team 009,120,26,21.67,22,4,84.62
30,,Player 111,Team 015,120,6,5.0,5,1,83.34
30,,Player 068,Team 009,120,44,36.67,34,10,77.28
30,,Player 096,Team 014,120,16,13.34,12,4,75.0
30,,Player 095,Team 014,120,28,23.34,19,9,67.86
30,,Player 101,Team 001,120,48,40.0,32,16,66.67
30,,Player 089,Team 010,120,28,23.34,18,10,64.29
30,,Player 050,Team 001,120,21,17.5,13,8,61.91
30,,Player 070,Team 014,120,28,23.34,17,11,60.72
30,,Player 109,Team 012,120,45,37.5,27,18,60.0
30,,Player 060,Team 008,120,40,33.34,22,18,55.0
30,,Player 120,Team 009,120,27,22.5,14,13,51.86
30,,Player 118,Team 007,120,50,41.67,25,25,50.0
30,,Player 107,Team 001,120,16,13.34,8,8,50.0
30,,Player 117,Team 012,120,12,10.0,6,6,50.0
30,,Player 123,Team 006,120,4,3.34,2,2,50.0
30,,Player 033,Team 011,120,40,33.34,19,21,47.5
30,,Player 106,Team 013,120,24,20.0,11,13,45.84
30,,Player 092,Team 008,120,20,16.67,9,11,45.0
30,,Player 042,Team 014,120,52,43.34,23,29,44.24
30,,Player 038,Team 005,120,54,45.0,22,32,40.75
30,,Player 108,Team 008,120,11,9.17,4,7,36.37
30,,Player 044,Team 014,120,53,44.17,19,34,35.85
30,,Player 027,Team 009,120,14,11.67,5,9,35.72
30,,Player 112,Team 015,120,36,30.0,12,24,33.34
30,,Player 074,Team 002,120,32,26.67,10,22,31.25
30,,Player 090,Team 005,120,14,11.67,4,10,28.58
30,,Player 081,Team 009,120,56,46.67,15,41,26.79
30,,Player 029,Team 009,120,56,46.67,13,43,23.22
30,,Player 094,Team 006,120,18,15.0,4,14,22.23
30,,Player 093,Team 007,120,32,26.67,7,25,21.88
30,,Player 061,Team 005,120,58,48.34,11,47,18.97
30,,Player 080,Team 009,120,32,26.67,6,26,18.75
30,,Player 049,Team 007,120,38,31.67,7,31,18.43
30,,Player 091,Team 005,120,30,25.0,5,25,16.67
30,,Player 088,Team 007,120,36,30.0,4,32,11.12
30,,Player 030,Team 006,120,52,43.34,5,47,9.62
30,,Player 113,Team 013,120,16,13.34,1,15,6.25
30,,Player 105,Team 016,120,20,16.67,1,19,5.0
30,,Player 104,Team 005,120,20,16.67,0,20,0.0
30,,Player 062,Team 006,120,13,10.84,0,13,0.0
30,,Player 099,Team 002,120,12,10.0,0,12,0.0
30,,Player 114,Team 010,120,12,10.0,0,12,0.0
30,,Player 115,Team 010,120,12,10.0,0,12,0.0
30,,Player 098,Team 007,120,11,9.17,0,11,0.0
30,,Player 055,Team 016,120,8,6.67,0,8,0.0
30,,Player 121,Team 012,120,6,5.0,0,6,0.0
30,,Player 110,Team 005,120,6,5.0,0,6,0.0
30,,Player 097,Team 006,120,4,3.34,0,4,0.0
30,,Player 065,Team 007,120,3,2.5,0,3,0.0
30,,Player 124,Team 012,120,2,1.67,0,2,0.0
