round_number,round_match_number,player_name,team_name,opponent_player,opponent_team,player_points,opponent_points,side
27,3,Player 039,Team 012,Player 088,Team 007,3,0,Home
27,3,Player 088,Team 007,Player 039,Team 012,0,3,Away
27,3,Player 039,Team 012,Player 026,Team 007,1,3,Home
27,3,Player 026,Team 007,Player 039,Team 012,3,1,Away
27,3,Player 039,Team 012,Player 034,Team 007,3,1,Home
27,3,Player 034,Team 007,Player 039,Team 012,1,3,Away
27,4,Player 073,Team 006,Player 021,Team 011,0,3,Home
27,4,Player 021,Team 011,Player 073,Team 006,3,0,Away
27,4,Player 073,Team 006,Player 072,Team 011,1,3,Home
27,4,Player 072,Team 011,Player 073,Team 006,3,1,Away
27,4,Player 073,Team 006,Player 082,Team 011,1,3,Home
27,4,Player 082,Team 011,Player 073,Team 006,3,1,Away
27,4,Player 073,Team 006,Player 022,Team 011,1,3,Home
27,4,Player 022,Team 011,Player 073,Team 006,3,1,Away
27,4,Player 032,Team 006,Player 021,Team 011,0,3,Home
27,4,Player 021,Team 011,Player 032,Team 006,3,0,Away
27,4,Player 032,Team 006,Player 072,Team 011,0,3,Home
27,4,Player 072,Team 011,Player 032,Team 006,3,0,Away
27,4,Player 032,Team 006,Player 082,Team 011,2,3,Home
27,4,Player 082,Team 011,Player 032,Team 006,3,2,Away
27,4,Player 032,Team 006,Player 022,Team 011,1,3,Home
27,4,Player 022,Team 011,Player 032,Team 006,3,1,Away
27,4,Player 030,Team 006,Player 021,Team 011,0,3,Home
27,4,Player 021,Team 011,Player 030,Team 006,3,0,Away
27,4,Player 030,Team 006,Player 072,Team 011,0,3,Home
27,4,Player 072,Team 011,Player 030,Team 006,3,0,Away
27,4,Player 030,Team 006,Player 082,Team 011,0,3,Home
27,4,Player 082,Team 011,Player 030,Team 006,3,0,Away
27,4,Player 030,Team 006,Player 022,Team 011,0,3,Home
27,4,Player 022,Team 011,Player 030,Team 006,3,0,Away
27,4,Player 102,Team 006,Player 021,Team 011,3,1,Home
27,4,Player 021,Team 011,Player 102,Team 006,1,3,Away
27,4,Player 102,Team 006,Player 072,Team 011,0,3,Home
27,4,Player 072,Team 011,Player 102,Team 006,3,0,Away
27,4,Player 102,Team 006,Player 082,Team 011,1,3,Home
27,4,Player 082,Team 011,Player 102,Team 006,3,1,Away
27,4,Player 102,Team 006,Player 022,Team 011,1,3,Home
27,4,Player 022,Team 011,Player 102,Team 006,3,1,Away
27,5,Player 100,Team 001,Player 004,Team 004,3,0,Home
27,5,Player 004,Team 004,Player 100,Team 001,0,3,Away
27,5,Player 100,Team 001,Player 018,Team 004,3,0,Home
27,5,Player 018,Team 004,Player 100,Team 001,0,3,Away
27,5,Player 100,Team 001,Player 017,Team 004,3,0,Home
27,5,Player 017,Team 004,Player 100,Team 001,0,3,Away
27,5,Player 100,Team 001,Player 009,Team 004,3,0,Home
27,5,Player 009,Team 004,Player 100,Team 001,0,3,Away
27,5,Player 101,Team 001,Player 004,Team 004,2,3,Home
27,5,Player 004,Team 004,Player 101,Team 001,3,2,Away
27,5,Player 101,Team 001,Player 018,Team 004,3,2,Home
27,5,Player 018,Team 004,Player 101,Team 001,2,3,Away
27,5,Player 101,Team 001,Player 017,Team 004,0,3,Home
27,5,Player 017,Team 004,Player 101,Team 001,3,0,Away
27,5,Player 101,Team 001,Player 009,Team 004,0,3,Home
27,5,Player 009,Team 004,Player 101,Team 001,3,0,Away
27,5,Player 013,Team 001,Player 004,Team 004,3,2,Home
27,5,Player 004,Team 004,Player 013,Team 001,2,3,Away
27,5,Player 013,Team 001,Player 018,Team 004,3,0,Home
27,5,Player 018,Team 004,Player 013,Team 001,0,3,Away
27,5,Player 013,Team 001,Player 017,Team 004,3,1,Home
27,5,Player 017,Team 004,Player 013,Team 001,1,3,Away
27,5,Player 013,Team 001,Player 009,Team 004,3,1,Home
27,5,Player 009,Team 004,Player 013,Team 001,1,3,Away
27,5,Player 069,Team 001,Player 004,Team 004,3,0,Home
27,5,Player 004,Team 004,Player 069,Team 001,0,3,Away
27,5,Player 069,Team 001,Player 018,Team 004,3,0,Home
27,5,Player 018,Team 004,Player 069,Team 001,0,3,Away
27,5,Player 069,Team 001,Player 017,Team 004,3,1,Home
27,5,Player 017,Team 004,Player 069,Team 001,1,3,Away
27,5,Player 069,Team 001,Player 009,Team 004,3,0,Home
27,5,Player 009,Team 004,Player 069,Team 001,0,3,Away
27,6,Player 035,Team 008,Player 071,Team 014,0,3,Home
27,6,Player 071,Team 014,Player 035,Team 008,3,0,Away
27,6,Player 035,Team 008,Player 084,Team 014,3,2,Home
27,6,Player 084,Team 014,Player 035,Team 008,2,3,Away
27,6,Player 077,Team 008,Player 071,Team 014,1,3,Home
27,6,Player 071,Team 014,Player 077,Team 008,3,1,Away
27,6,Player 077,Team 008,Player 084,Team 014,3,1,Home
27,6,Player 084,Team 014,Player 077,Team 008,1,3,Away
27,6,Player 077,Team 008,Player 042,Team 014,3,1,Home
27,6,Player 042,Team 014,Player 077,Team 008,1,3,Away
27,6,Player 077,Team 008,(játék nélkül),Team 014,3,0,Home
27,6,(játék nélkül),Team 014,Player 077,Team 008,0,3,Away
27,6,Player 037,Team 008,Player 071,Team 014,2,3,Home
27,6,Player 071,Team 014,Player 037,Team 008,3,2,Away
27,6,Player 037,Team 008,Player 084,Team 014,3,2,Home
27,6,Player 084,Team 014,Player 037,Team 008,2,3,Away
27,6,Player 037,Team 008,Player 042,Team 014,3,0,Home
27,6,Player 042,Team 014,Player 037,Team 008,0,3,Away
27,6,Player 037,Team 008,(játék nélkül),Team 014,3,0,Home
27,6,(játék nélkül),Team 014,Player 037,Team 008,0,3,Away
27,6,Player 016,Team 008,Player 071,Team 014,2,3,Home
27,6,Player 071,Team 014,Player 016,Team 008,3,2,Away
27,6,Player 016,Team 008,Player 084,Team 014,3,1,Home
27,6,Player 084,Team 014,Player 016,Team 008,1,3,Away
27,6,Player 016,Team 008,Player 042,Team 014,3,2,Home
27,6,Player 042,Team 014,Player 016,Team 008,2,3,Away
27,6,Player 016,Team 008,(játék nélkül),Team 014,3,0,Home
27,6,(játék nélkül),Team 014,Player 016,Team 008,0,3,Away
27,6,Player 036,Team 008,Player 042,Team 014,2,3,Home
27,6,Player 042,Team 014,Player 036,Team 008,3,2,Away
27,6,Player 036,Team 008,(játék nélkül),Team 014,3,0,Home
27,6,(játék nélkül),Team 014,Player 036,Team 008,0,3,Away
27,7,Player 038,Team 005,Player 086,Team 016,3,1,Home
27,7,Player 086,Team 016,Player 038,Team 005,1,3,Away
27,7,Player 038,Team 005,Player 057,Team 016,3,1,Home
27,7,Player 057,Team 016,Player 038,Team 005,1,3,Away
27,7,Player 038,Team 005,Player 087,Team 016,2,3,Home
27,7,Player 087,Team 016,Player 038,Team 005,3,2,Away
27,7,Player 038,Team 005,Player 085,Team 016,0,3,Home
27,7,Player 085,Team 016,Player 038,Team 005,3,0,Away
27,7,Player 091,Team 005,Player 086,Team 016,3,1,Home
27,7,Player 086,Team 016,Player 091,Team 005,1,3,Away
27,7,Player 091,Team 005,Player 057,Team 016,3,2,Home
27,7,Player 057,Team 016,Player 091,Team 005,2,3,Away
27,7,Player 091,Team 005,Player 087,Team 016,0,3,Home
27,7,Player 087,Team 016,Player 091,Team 005,3,0,Away
27,7,Player 091,Team 005,Player 085,Team 016,3,2,Home
27,7,Player 085,Team 016,Player 091,Team 005,2,3,Away
27,7,Player 040,Team 005,Player 086,Team 016,3,0,Home
27,7,Player 086,Team 016,Player 040,Team 005,0,3,Away
27,7,Player 040,Team 005,Player 057,Team 016,3,1,Home
27,7,Player 057,Team 016,Player 040,Team 005,1,3,Away
27,7,Player 040,Team 005,Player 087,Team 016,2,3,Home
27,7,Player 087,Team 016,Player 040,Team 005,3,2,Away
27,7,Player 040,Team 005,Player 085,Team 016,3,2,Home
27,7,Player 085,Team 016,Player 040,Team 005,2,3,Away
27,7,Player 012,Team 005,Player 086,Team 016,3,0,Home
27,7,Player 086,Team 016,Player 012,Team 005,0,3,Away
27,7,Player 012,Team 005,Player 057,Team 016,3,0,Home
27,7,Player 057,Team 016,Player 012,Team 005,0,3,Away
27,7,Player 012,Team 005,Player 087,Team 016,3,1,Home
27,7,Player 087,Team 016,Player 012,Team 005,1,3,Away
27,7,Player 012,Team 005,Player 085,Team 016,3,1,Home
27,7,Player 085,Team 016,Player 012,Team 005,1,3,Away
27,8,Player 052,Team 013,Player 005,Team 003,3,1,Home
27,8,Player 005,Team 003,Player 052,Team 013,1,3,Away
27,8,Player 052,Team 013,Player 067,Team 003,3,2,Home
27,8,Player 067,Team 003,Player 052,Team 013,2,3,Away
27,8,Player 052,Team 013,Player 125,Team 003,2,3,Home
27,8,Player 125,Team 003,Player 052,Team 013,3,2,Away
27,8,Player 052,Team 013,Player 003,Team 003,1,3,Home
27,8,Player 003,Team 003,Player 052,Team 013,3,1,Away
27,8,Player 051,Team 013,Player 005,Team 003,1,3,Home
27,8,Player 005,Team 003,Player 051,Team 013,3,1,Away
27,8,Player 051,Team 013,Player 067,Team 003,0,3,Home
27,8,Player 067,Team 003,Player 051,Team 013,3,0,Away
27,8,Player 051,Team 013,Player 125,Team 003,0,3,Home
27,8,Player 125,Team 003,Player 051,Team 013,3,0,Away
27,8,Player 051,Team 013,Player 003,Team 003,1,3,Home
27,8,Player 003,Team 003,Player 051,Team 013,3,1,Away
27,8,Player 029,Team 013,Player 005,Team 003,3,0,Home
27,8,Player 005,Team 003,Player 029,Team 013,0,3,Away
27,8,Player 029,Team 013,Player 067,Team 003,0,3,Home
27,8,Player 067,Team 003,Player 029,Team 013,3,0,Away
27,8,Player 029,Team 013,Player 125,Team 003,2,3,Home
27,8,Player 125,Team 003,Player 029,Team 013,3,2,Away
27,8,Player 029,Team 013,Player 003,Team 003,1,3,Home
27,8,Player 003,Team 003,Player 029,Team 013,3,1,Away
27,8,(játék nélkül),Team 013,Player 005,Team 003,0,3,Home
27,8,Player 005,Team 003,(játék nélkül),Team 013,3,0,Away
27,8,(játék nélkül),Team 013,Player 067,Team 003,0,3,Home
27,8,Player 067,Team 003,(játék nélkül),Team 013,3,0,Away
27,8,(játék nélkül),Team 013,Player 125,Team 003,0,3,Home
27,8,Player 125,Team 003,(játék nélkül),Team 013,3,0,Away
27,8,(játék nélkül),Team 013,Player 003,Team 003,0,3,Home
27,8,Player 003,Team 003,(játék nélkül),Team 013,3,0,Away
28,1,Player 114,Team 010,Player 035,Team 008,1,3,Home
28,1,Player 035,Team 008,Player 114,Team 010,3,1,Away
28,1,Player 114,Team 010,Player 060,Team 008,0,3,Home
28,1,Player 060,Team 008,Player 114,Team 010,3,0,Away
28,1,Player 114,Team 010,Player 037,Team 008,0,3,Home
28,1,Player 037,Team 008,Player 114,Team 010,3,0,Away
28,1,Player 114,Team 010,Player 036,Team 008,1,3,Home
28,1,Player 036,Team 008,Player 114,Team 010,3,1,Away
28,1,Player 063,Team 010,Player 035,Team 008,0,3,Home
28,1,Player 035,Team 008,Player 063,Team 010,3,0,Away
28,1,Player 063,Team 010,Player 060,Team 008,1,3,Home
28,1,Player 060,Team 008,Player 063,Team 010,3,1,Away
28,1,Player 063,Team 010,Player 037,Team 008,1,3,Home
28,1,Player 037,Team 008,Player 063,Team 010,3,1,Away
28,1,Player 063,Team 010,Player 036,Team 008,0,3,Home
28,1,Player 036,Team 008,Player 063,Team 010,3,0,Away
28,1,Player 103,Team 010,Player 035,Team 008,0,3,Home
28,1,Player 035,Team 008,Player 103,Team 010,3,0,Away
28,1,Player 103,Team 010,Player 060,Team 008,0,3,Home
28,1,Player 060,Team 008,Player 103,Team 010,3,0,Away
28,1,Player 103,Team 010,Player 037,Team 008,0,3,Home
28,1,Player 037,Team 008,Player 103,Team 010,3,0,Away
28,1,Player 103,Team 010,Player 036,Team 008,0,3,Home
28,1,Player 036,Team 008,Player 103,Team 010,3,0,Away
28,1,Player 024,Team 010,Player 035,Team 008,0,3,Home
28,1,Player 035,Team 008,Player 024,Team 010,3,0,Away
28,1,Player 024,Team 010,Player 060,Team 008,3,0,Home
28,1,Player 060,Team 008,Player 024,Team 010,0,3,Away
28,1,Player 024,Team 010,Player 037,Team 008,2,3,Home
28,1,Player 037,Team 008,Player 024,Team 010,3,2,Away
28,1,Player 024,Team 010,Player 036,Team 008,3,2,Home
28,1,Player 036,Team 008,Player 024,Team 010,2,3,Away
28,2,Player 078,Team 002,Player 056,Team 015,0,3,Home
28,2,Player 056,Team 015,Player 078,Team 002,3,0,Away
28,2,Player 078,Team 002,Player 112,Team 015,1,3,Home
28,2,Player 112,Team 015,Player 078,Team 002,3,1,Away
28,2,Player 078,Team 002,Player 047,Team 015,1,3,Home
28,2,Player 047,Team 015,Player 078,Team 002,3,1,Away
28,2,Player 078,Team 002,Player 046,Team 015,0,3,Home
28,2,Player 046,Team 015,Player 078,Team 002,3,0,Away
28,2,Player 053,Team 002,Player 056,Team 015,0,3,Home
28,2,Player 056,Team 015,Player 053,Team 002,3,0,Away
28,2,Player 053,Team 002,Player 112,Team 015,3,1,Home
28,2,Player 112,Team 015,Player 053,Team 002,1,3,Away
28,2,Player 053,Team 002,Player 047,Team 015,0,3,Home
28,2,Player 047,Team 015,Player 053,Team 002,3,0,Away
28,2,Player 053,Team 002,Player 046,Team 015,2,3,Home
28,2,Player 046,Team 015,Player 053,Team 002,3,2,Away
28,2,Player 054,Team 002,Player 056,Team 015,0,3,Home
28,2,Player 056,Team 015,Player 054,Team 002,3,0,Away
28,2,Player 054,Team 002,Player 112,Team 015,0,3,Home
28,2,Player 112,Team 015,Player 054,Team 002,3,0,Away
28,2,Player 054,Team 002,Player 047,Team 015,0,3,Home
28,2,Player 047,Team 015,Player 054,Team 002,3,0,Away
28,2,Player 054,Team 002,Player 046,Team 015,0,3,Home
28,2,Player 046,Team 015,Player 054,Team 002,3,0,Away
28,2,Player 002,Team 002,Player 056,Team 015,3,0,Home
28,2,Player 056,Team 015,Player 002,Team 002,0,3,Away
28,2,Player 002,Team 002,Player 112,Team 015,3,0,Home
28,2,Player 112,Team 015,Player 002,Team 002,0,3,Away
28,2,Player 002,Team 002,Player 047,Team 015,3,1,Home
28,2,Player 047,Team 015,Player 002,Team 002,1,3,Away
28,2,Player 002,Team 002,Player 046,Team 015,2,3,Home
28,2,Player 046,Team 015,Player 002,Team 002,3,2,Away
28,3,Player 004,Team 004,Player 028,Team 012,2,3,Home
28,3,Player 028,Team 012,Player 004,Team 004,3,2,Away
28,3,Player 004,Team 004,Player 039,Team 012,3,0,Home
28,3,Player 039,Team 012,Player 004,Team 004,0,3,Away
28,3,Player 004,Team 004,Player 025,Team 012,3,0,Home
28,3,Player 025,Team 012,Player 004,Team 004,0,3,Away
28,3,Player 004,Team 004,Player 083,Team 012,3,1,Home
28,3,Player 083,Team 012,Player 004,Team 004,1,3,Away
28,3,Player 018,Team 004,Player 028,Team 012,0,3,Home
28,3,Player 028,Team 012,Player 018,Team 004,3,0,Away
28,3,Player 018,Team 004,Player 039,Team 012,2,3,Home
28,3,Player 039,Team 012,Player 018,Team 004,3,2,Away
28,3,Player 018,Team 004,Player 025,Team 012,0,3,Home
28,3,Player 025,Team 012,Player 018,Team 004,3,0,Away
28,3,Player 018,Team 004,Player 083,Team 012,0,3,Home
28,3,Player 083,Team 012,Player 018,Team 004,3,0,Away
28,3,Player 075,Team 004,Player 028,Team 012,1,3,Home
28,3,Player 028,Team 012,Player 075,Team 004,3,1,Away
28,3,Player 075,Team 004,Player 039,Team 012,0,3,Home
28,3,Player 039,Team 012,Player 075,Team 004,3,0,Away
28,3,Player 075,Team 004,Player 025,Team 012,3,2,Home
28,3,Player 025,Team 012,Player 075,Team 004,2,3,Away
28,3,Player 075,Team 004,Player 083,Team 012,1,3,Home
28,3,Player 083,Team 012,Player 075,Team 004,3,1,Away
28,3,Player 009,Team 004,Player 028,Team 012,3,1,Home
28,3,Player 028,Team 012,Player 009,Team 004,1,3,Away
28,3,Player 009,Team 004,Player 039,Team 012,2,3,Home
28,3,Player 039,Team 012,Player 009,Team 004,3,2,Away
28,3,Player 009,Team 004,Player 025,Team 012,3,0,Home
28,3,Player 025,Team 012,Player 009,Team 004,0,3,Away
28,3,Player 009,Team 004,Player 083,Team 012,3,0,Home
28,3,Player 083,Team 012,Player 009,Team 004,0,3,Away
28,4,Player 088,Team 007,Player 010,Team 006,0,3,Home
28,4,Player 010,Team 006,Player 088,Team 007,3,0,Away
28,4,Player 088,Team 007,Player 032,Team 006,0,3,Home
28,4,Player 032,Team 006,Player 088,Team 007,3,0,Away
28,4,Player 088,Team 007,Player 030,Team 006,3,0,Home
28,4,Player 030,Team 006,Player 088,Team 007,0,3,Away
28,4,Player 088,Team 007,Player 073,Team 006,0,3,Home
28,4,Player 073,Team 006,Player 088,Team 007,3,0,Away
28,4,Player 049,Team 007,Player 010,Team 006,0,3,Home
28,4,Player 010,Team 006,Player 049,Team 007,3,0,Away
28,4,Player 049,Team 007,Player 032,Team 006,1,3,Home
28,4,Player 032,Team 006,Player 049,Team 007,3,1,Away
28,4,Player 049,Team 007,Player 030,Team 006,3,0,Home
28,4,Player 030,Team 006,Player 049,Team 007,0,3,Away
28,4,Player 049,Team 007,Player 073,Team 006,3,1,Home
28,4,Player 073,Team 006,Player 049,Team 007,1,3,Away
28,4,Player 026,Team 007,Player 010,Team 006,3,0,Home
28,4,Player 010,Team 006,Player 026,Team 007,0,3,Away
28,4,Player 026,Team 007,Player 032,Team 006,3,0,Home
28,4,Player 032,Team 006,Player 026,Team 007,0,3,Away
28,4,Player 026,Team 007,Player 030,Team 006,3,1,Home
28,4,Player 030,Team 006,Player 026,Team 007,1,3,Away
28,4,Player 026,Team 007,Player 073,Team 006,3,1,Home
28,4,Player 073,Team 006,Player 026,Team 007,1,3,Away
28,4,Player 034,Team 007,Player 010,Team 006,0,3,Home
28,4,Player 010,Team 006,Player 034,Team 007,3,0,Away
28,4,Player 034,Team 007,Player 032,Team 006,3,0,Home
28,4,Player 032,Team 006,Player 034,Team 007,0,3,Away
28,4,Player 034,Team 007,Player 030,Team 006,3,0,Home
28,4,Player 030,Team 006,Player 034,Team 007,0,3,Away
28,4,Player 034,Team 007,Player 073,Team 006,2,3,Home
28,4,Player 073,Team 006,Player 034,Team 007,3,2,Away
28,5,Player 043,Team 014,Player 001,Team 001,0,3,Home
28,5,Player 001,Team 001,Player 043,Team 014,3,0,Away
28,5,Player 043,Team 014,Player 069,Team 001,0,3,Home
28,5,Player 069,Team 001,Player 043,Team 014,3,0,Away
28,5,Player 043,Team 014,Player 076,Team 001,2,3,Home
28,5,Player 076,Team 001,Player 043,Team 014,3,2,Away
28,5,Player 043,Team 014,Player 013,Team 001,1,3,Home
28,5,Player 013,Team 001,Player 043,Team 014,3,1,Away
28,5,Player 031,Team 014,Player 001,Team 001,0,3,Home
28,5,Player 001,Team 001,Player 031,Team 014,3,0,Away
28,5,Player 031,Team 014,Player 069,Team 001,0,3,Home
28,5,Player 069,Team 001,Player 031,Team 014,3,0,Away
28,5,Player 031,Team 014,Player 076,Team 001,2,3,Home
28,5,Player 076,Team 001,Player 031,Team 014,3,2,Away
28,5,Player 031,Team 014,Player 013,Team 001,2,3,Home
28,5,Player 013,Team 001,Player 031,Team 014,3,2,Away
28,5,Player 095,Team 014,Player 001,Team 001,3,1,Home
28,5,Player 001,Team 001,Player 095,Team 014,1,3,Away
28,5,Player 095,Team 014,Player 069,Team 001,0,3,Home
28,5,Player 069,Team 001,Player 095,Team 014,3,0,Away
28,5,Player 095,Team 014,Player 076,Team 001,1,3,Home
28,5,Player 076,Team 001,Player 095,Team 014,3,1,Away
28,5,Player 095,Team 014,Player 013,Team 001,1,3,Home
28,5,Player 013,Team 001,Player 095,Team 014,3,1,Away
28,5,Player 084,Team 014,Player 001,Team 001,1,3,Home
28,5,Player 001,Team 001,Player 084,Team 014,3,1,Away
28,5,Player 084,Team 014,Player 069,Team 001,0,3,Home
28,5,Player 069,Team 001,Player 084,Team 014,3,0,Away
28,5,Player 084,Team 014,Player 076,Team 001,2,3,Home
28,5,Player 076,Team 001,Player 084,Team 014,3,2,Away
28,5,Player 084,Team 014,Player 013,Team 001,0,3,Home
28,5,Player 013,Team 001,Player 084,Team 014,3,0,Away
28,6,Player 125,Team 003,Player 045,Team 009,3,0,Home
28,6,Player 045,Team 009,Player 125,Team 003,0,3,Away
28,6,Player 125,Team 003,Player 058,Team 009,3,0,Home
28,6,Player 058,Team 009,Player 125,Team 003,0,3,Away
28,6,Player 125,Team 003,Player 079,Team 009,3,2,Home
28,6,Player 079,Team 009,Player 125,Team 003,2,3,Away
28,6,Player 125,Team 003,(játék nélkül),Team 009,3,0,Home
28,6,(játék nélkül),Team 009,Player 125,Team 003,0,3,Away
28,6,Player 067,Team 003,Player 045,Team 009,3,0,Home
28,6,Player 045,Team 009,Player 067,Team 003,0,3,Away
28,6,Player 067,Team 003,Player 058,Team 009,3,0,Home
28,6,Player 058,Team 009,Player 067,Team 003,0,3,Away
28,6,Player 067,Team 003,Player 079,Team 009,3,0,Home
28,6,Player 079,Team 009,Player 067,Team 003,0,3,Away
28,6,Player 067,Team 003,(játék nélkül),Team 009,3,0,Home
28,6,(játék nélkül),Team 009,Player 067,Team 003,0,3,Away
28,6,Player 003,Team 003,Player 045,Team 009,3,0,Home
28,6,Player 045,Team 009,Player 003,Team 003,0,3,Away
28,6,Player 003,Team 003,Player 058,Team 009,3,0,Home
28,6,Player 058,Team 009,Player 003,Team 003,0,3,Away
28,6,Player 003,Team 003,Player 079,Team 009,3,1,Home
28,6,Player 079,Team 009,Player 003,Team 003,1,3,Away
28,6,Player 003,Team 003,(játék nélkül),Team 009,3,0,Home
28,6,(játék nélkül),Team 009,Player 003,Team 003,0,3,Away
28,6,Player 008,Team 003,Player 045,Team 009,3,0,Home
28,6,Player 045,Team 009,Player 008,Team 003,0,3,Away
28,6,Player 008,Team 003,Player 058,Team 009,3,0,Home
28,6,Player 058,Team 009,Player 008,Team 003,0,3,Away
28,6,Player 008,Team 003,Player 079,Team 009,3,0,Home
28,6,Player 079,Team 009,Player 008,Team 003,0,3,Away
28,6,Player 008,Team 003,(játék nélkül),Team 009,3,0,Home
28,6,(játék nélkül),Team 009,Player 008,Team 003,0,3,Away
28,7,Player 022,Team 011,Player 040,Team 005,3,0,Home
28,7,Player 040,Team 005,Player 022,Team 011,0,3,Away
28,7,Player 022,Team 011,Player 012,Team 005,0,3,Home
28,7,Player 012,Team 005,Player 022,Team 011,3,0,Away
28,7,Player 022,Team 011,Player 006,Team 005,0,3,Home
28,7,Player 006,Team 005,Player 022,Team 011,3,0,Away
28,7,Player 022,Team 011,Player 061,Team 005,1,3,Home
28,7,Player 061,Team 005,Player 022,Team 011,3,1,Away
28,7,Player 082,Team 011,Player 040,Team 005,3,0,Home
28,7,Player 040,Team 005,Player 082,Team 011,0,3,Away
28,7,Player 082,Team 011,Player 012,Team 005,0,3,Home
28,7,Player 012,Team 005,Player 082,Team 011,3,0,Away
28,7,Player 082,Team 011,Player 006,Team 005,0,3,Home
28,7,Player 006,Team 005,Player 082,Team 011,3,0,Away
28,7,Player 082,Team 011,Player 061,Team 005,3,0,Home
28,7,Player 061,Team 005,Player 082,Team 011,0,3,Away
28,7,Player 021,Team 011,Player 040,Team 005,3,1,Home
28,7,Player 040,Team 005,Player 021,Team 011,1,3,Away
28,7,Player 021,Team 011,Player 012,Team 005,1,3,Home
28,7,Player 012,Team 005,Player 021,Team 011,3,1,Away
28,7,Player 021,Team 011,Player 006,Team 005,1,3,Home
